usrid,separation,probability,ra,dec,name,bb_kt,powlaw_gamma,var_prob_b,var_mean_b,var_sigma_b,var_max_b,var_min_b,hard_hm,hard_hs,hard_ms,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2651,5.322,0.082,0.04076,0.0001438,0.04091,0.04062,-0.6621,-0.8132,-0.3248,2.218e-14,1.706e-14,2.701e-14,6.07e-14,5.598e-14,6.543e-14,8.122e-14,7.618e-14,8.625e-14,2.273e-14,1.755e-14,2.762e-14,6.117e-14,5.632e-14,6.602e-14,8.096e-14,7.575e-14,8.618e-14,0.0,0.107,0.37,0.606,8.458e-05,0.01454,0.01445,0.01462,0.0,0.287,0.038,0.092,0.0001485,0.001899,0.001808,0.00258,0.0,0.347,0.947,0.733,0.001051,0.02426,0.02315,0.02556
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2745,5.392,0.024,0.04227,1.228e-05,0.04228,0.04226,-0.6458,-0.7995,-0.3173,2.641e-14,2.467e-14,2.815e-14,6.862e-14,6.699e-14,7.025e-14,9.49e-14,9.304e-14,9.675e-14,2.644e-14,2.472e-14,2.817e-14,6.977e-14,6.808e-14,7.146e-14,9.677e-14,9.483e-14,9.871e-14,0.0,0.028,0.763,0.906,3.816e-06,0.01614,0.01613,0.01614,0.0,0.08,0.129,0.247,7.183e-06,0.002352,0.002345,0.002359,0.0,0.026,0.021,0.048,7.297e-06,0.02378,0.02378,0.02379
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2817,5.43,0.026,0.04197,5.685e-06,0.04198,0.04197,-0.7071,-0.8195,-0.2673,2.389e-14,2.125e-14,2.654e-14,7.378e-14,7.104e-14,7.653e-14,9.213e-14,8.916e-14,9.51e-14,2.406e-14,2.141e-14,2.671e-14,7.517e-14,7.233e-14,7.801e-14,9.236e-14,8.928e-14,9.544e-14,0.0,0.038,0.654,0.84,1.784e-05,0.01716,0.01714,0.01719,0.0,0.106,0.324,0.637,3.833e-10,0.001994,0.001994,0.001994,0.0,0.061,0.436,0.09,4.28e-05,0.02282,0.02277,0.02286
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CFS78] GC X-2,0.05,0.74, 17 46 05.20,-29 30 53.65, 2CXO J174605.2-293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[GHJ2008] 3,0.03,0.78, 16 50 00.92,-49 57 44.46, 2CXO J165000.9-495744,0.8337,1.718,0.146,0.4373,0.001541,0.4389,0.4358,,0.5534,,4.081e-12,4.008e-12,4.15e-12,,,,2.489e-13,2.414e-13,2.559e-13,4.201e-12,4.126e-12,4.276e-12,,,,2.566e-13,2.488e-13,2.64e-13,0.0,0.047,0.665,0.456,0.0001809,0.1759,0.1757,0.1761,0.0,0.197,0.997,0.998,0.001344,0.1888,0.1875,0.1901,0.0,0.033,0.299,0.115,1.828e-05,0.07265,0.07263,0.07267
[GHJ2008] 3,0.03,0.78, 16 50 00.92,-49 57 44.46, 2CXO J165000.9-495744,,,0.473,0.0001938,9.944e-06,0.0002776,0.0001908,0.6608,0.0937,-0.6046,3.429e-15,1.225e-15,5.633e-15,0.0,0.0,1.96e-16,3.112e-16,1.037e-16,5.187e-16,3.517e-15,1.256e-15,5.778e-15,1.37e-16,0.0,2.74e-16,1.221e-16,0.0,2.511e-16,,,,,,,,,,,,,,,,,,,,,,,,
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.8479,1.231,1.0,0.08021,0.07223,0.5196,0.01575,0.3023,-0.0125,-0.3136,7.177e-13,6.966e-13,7.374e-13,1.263e-13,1.22e-13,1.306e-13,2.55e-13,2.462e-13,2.633e-13,7.179e-13,6.972e-13,7.374e-13,1.209e-13,1.166e-13,1.251e-13,2.451e-13,2.362e-13,2.534e-13,10.0,1.0,1.0,0.999,0.01761,0.02335,0.01069,0.1267,10.0,1.0,0.967,0.88,0.02705,0.03246,0.01201,0.2164,10.0,1.0,0.993,0.996,0.01584,0.02465,0.01085,0.1379
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,1.083,1.385,1.0,0.04227,0.03303,0.1812,0.01212,0.3648,-0.1799,-0.5109,3.5e-13,2.97e-13,3.994e-13,5.339e-14,4.408e-14,6.218e-14,1.566e-13,1.37e-13,1.762e-13,3.604e-13,3.076e-13,4.099e-13,5.244e-14,4.211e-14,6.219e-14,1.581e-13,1.363e-13,1.787e-13,0.0,0.351,0.841,0.656,0.001482,0.009388,0.008097,0.01657,7.0,0.992,0.934,0.827,0.009198,0.01457,0.00764,0.05953,6.0,0.98,0.947,0.753,0.01082,0.01855,0.008998,0.06785
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7319,1.506,0.04,0.03625,2.111e-05,0.03627,0.03623,0.3385,-0.1162,-0.4385,3.262e-13,3.08e-13,3.433e-13,4.625e-14,4.316e-14,4.912e-14,1.106e-13,1.048e-13,1.164e-13,3.306e-13,3.117e-13,3.496e-13,,,,1.127e-13,1.065e-13,1.189e-13,0.0,0.126,0.805,0.973,0.0001086,0.00904,0.008938,0.009224,8.0,1.0,0.288,0.293,0.006699,0.01262,0.007382,0.05146,0.0,0.056,0.48,0.616,6.902e-06,0.01459,0.01458,0.0146
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,,,0.37,0.04819,0.005301,0.05256,0.04065,0.1324,-0.2836,-0.3985,4.004e-13,2.689e-13,5.319e-13,6.962e-14,4.642e-14,9.283e-14,1.627e-13,1.199e-13,2.034e-13,4.171e-13,2.802e-13,5.539e-13,6.951e-14,4.634e-14,9.268e-14,1.639e-13,1.218e-13,2.038e-13,0.0,0.342,0.393,0.73,0.001546,0.01427,0.01177,0.01556,2.0,0.691,0.977,0.883,0.005004,0.01313,0.007725,0.02403,1.0,0.547,0.974,0.925,0.006152,0.02079,0.01508,0.03836
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7869,1.433,0.438,0.03645,0.001217,0.03778,0.03507,0.3098,-0.1099,-0.406,3.203e-13,3.016e-13,3.379e-13,4.915e-14,4.62e-14,5.21e-14,1.131e-13,1.074e-13,1.188e-13,3.232e-13,3.05e-13,3.402e-13,4.767e-14,4.45e-14,5.084e-14,1.083e-13,1.022e-13,1.14e-13,0.0,0.12,0.873,0.617,9.525e-05,0.00939,0.009268,0.009485,7.0,0.992,0.984,0.984,0.006697,0.01268,0.007548,0.04597,0.0,0.231,0.954,0.888,0.0003018,0.01431,0.01396,0.01464
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.8137,1.561,0.792,0.04046,0.01887,0.1223,0.01794,0.2511,-0.1699,-0.4035,3.05e-13,2.627e-13,3.473e-13,,,,1.345e-13,1.168e-13,1.511e-13,3.139e-13,2.7e-13,3.553e-13,,,,1.328e-13,1.155e-13,1.502e-13,0.0,0.104,0.109,0.2,0.0004104,0.01103,0.0102,0.01168,3.0,0.537,0.63,0.619,0.003431,0.01304,0.01004,0.03069,0.0,0.175,0.63,0.513,0.00153,0.01631,0.01496,0.02378
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7195,1.504,1.0,0.03934,0.03437,0.3005,0.01252,0.2399,-0.1437,-0.3698,3.107e-13,2.981e-13,3.233e-13,6.045e-14,5.77e-14,6.303e-14,1.319e-13,1.264e-13,1.37e-13,3.157e-13,3.039e-13,3.268e-13,6.044e-14,5.739e-14,6.349e-14,1.253e-13,1.199e-13,1.304e-13,9.0,1.0,0.112,0.147,0.006322,0.01136,0.006881,0.06699,10.0,1.0,0.856,0.904,0.009861,0.01361,0.007521,0.08421,9.0,1.0,0.758,0.959,0.00882,0.01415,0.008207,0.0817
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.8807,1.236,1.0,0.05671,0.04615,0.2838,0.01421,0.3335,-0.0262,-0.3573,5.232e-13,4.918e-13,5.53e-13,8.229e-14,7.676e-14,8.782e-14,1.788e-13,1.677e-13,1.899e-13,5.303e-13,4.976e-13,5.61e-13,,,,1.702e-13,1.588e-13,1.809e-13,9.0,1.0,1.0,0.999,0.009821,0.01533,0.008146,0.07906,10.0,1.0,1.0,1.0,0.0177,0.0224,0.009124,0.1271,8.0,1.0,0.953,1.0,0.0108,0.01855,0.008868,0.06467
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.8485,1.256,1.0,0.07939,0.07754,0.5698,0.01583,0.2873,-0.0287,-0.3136,6.596e-13,6.407e-13,6.776e-13,1.245e-13,1.2e-13,1.287e-13,2.451e-13,2.37e-13,2.526e-13,6.511e-13,6.331e-13,6.691e-13,1.2e-13,1.156e-13,1.245e-13,2.317e-13,2.234e-13,2.395e-13,10.0,1.0,1.0,1.0,0.01872,0.02315,0.01014,0.156,10.0,1.0,1.0,1.0,0.02664,0.03072,0.01204,0.1926,10.0,1.0,1.0,0.999,0.01866,0.02541,0.01113,0.1763
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.6706,1.63,0.065,0.0398,8.53e-05,0.03989,0.03972,0.2036,-0.2498,-0.431,2.992e-13,2.798e-13,3.175e-13,5.946e-14,5.563e-14,6.328e-14,1.569e-13,1.484e-13,1.65e-13,2.94e-13,2.775e-13,3.106e-13,5.623e-14,5.201e-14,6.022e-14,1.517e-13,1.433e-13,1.602e-13,0.0,0.064,0.847,0.903,3.93e-05,0.01123,0.01119,0.01128,8.0,1.0,0.96,0.99,0.006388,0.01243,0.007424,0.06945,5.0,0.765,0.718,0.61,0.006335,0.01614,0.01032,0.07074
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.8501,1.291,1.0,0.03665,0.02472,0.209,0.01233,0.3273,-0.1412,-0.446,3.13e-13,2.837e-13,3.423e-13,4.985e-14,4.42e-14,5.55e-14,1.246e-13,1.128e-13,1.365e-13,3.105e-13,2.801e-13,3.39e-13,4.878e-14,4.292e-14,5.431e-14,1.183e-13,1.069e-13,1.297e-13,0.0,0.089,0.446,0.208,5.503e-05,0.009341,0.009273,0.009392,8.0,1.0,0.976,0.978,0.008144,0.01357,0.007699,0.0728,0.0,0.149,0.72,0.297,0.001104,0.0138,0.01293,0.01872
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.633,1.644,0.997,0.0603,0.004226,0.06453,0.05608,0.3173,-0.2024,-0.4884,3.46e-13,3.343e-13,3.569e-13,5.283e-14,5.069e-14,5.484e-14,1.15e-13,1.122e-13,1.179e-13,3.522e-13,3.401e-13,3.636e-13,5.296e-14,5.079e-14,5.499e-14,1.125e-13,1.095e-13,1.154e-13,0.0,0.215,0.717,0.727,0.0001818,0.01283,0.01265,0.01301,9.0,1.0,1.0,1.0,0.00953,0.0161,0.008883,0.07061,0.0,0.283,0.929,0.869,0.0004498,0.03136,0.03091,0.03181
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7923,1.427,0.237,0.07958,0.0007977,0.08037,0.07836,0.3848,-0.1237,-0.4859,5.281e-13,5.127e-13,5.426e-13,6.804e-14,6.562e-14,7.047e-14,1.461e-13,1.427e-13,1.495e-13,5.208e-13,5.038e-13,5.367e-13,6.72e-14,6.464e-14,6.975e-14,1.387e-13,1.352e-13,1.421e-13,0.0,0.088,0.987,0.93,0.0001028,0.01625,0.01609,0.01637,8.0,1.0,1.0,1.0,0.01366,0.0238,0.009248,0.08476,0.0,0.025,0.122,0.252,1.263e-06,0.0395,0.0395,0.0395
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.3426,1.982,1.0,0.06081,0.005746,0.06656,0.05507,0.1674,-0.3473,-0.4872,2.483e-13,2.393e-13,2.568e-13,5.735e-14,5.512e-14,5.945e-14,1.256e-13,1.225e-13,1.284e-13,2.479e-13,2.386e-13,2.572e-13,5.86e-14,5.625e-14,6.08e-14,1.262e-13,1.231e-13,1.292e-13,1.0,0.655,0.977,0.971,0.00083,0.01395,0.01312,0.01478,7.0,0.996,1.0,1.0,0.001819,0.01275,0.01093,0.01457,6.0,0.959,0.999,0.987,0.002537,0.03411,0.03158,0.03665
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.3273,1.945,0.031,0.04697,2.153e-05,0.04699,0.04695,0.1587,-0.3385,-0.4722,2.002e-13,1.914e-13,2.084e-13,4.596e-14,4.411e-14,4.782e-14,9.404e-14,9.162e-14,9.645e-14,2.057e-13,1.971e-13,2.143e-13,4.673e-14,4.467e-14,4.865e-14,9.476e-14,9.216e-14,9.736e-14,0.0,0.072,0.248,0.565,2.994e-05,0.01106,0.01103,0.01109,8.0,1.0,1.0,0.999,0.00526,0.009983,0.006552,0.05205,0.0,0.02,0.749,0.649,8.753e-06,0.02593,0.02592,0.02594
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.6228,1.885,1.0,0.09472,0.05274,0.3842,0.01552,0.401,-0.2386,-0.5834,6.448e-13,5.848e-13,7.047e-13,,,,2.027e-13,1.902e-13,2.153e-13,6.198e-13,5.608e-13,6.788e-13,,,,2.029e-13,1.875e-13,2.174e-13,0.0,0.143,0.164,0.146,0.0001761,0.01667,0.01649,0.01685,8.0,1.0,0.928,0.972,0.01674,0.02536,0.01019,0.1116,0.0,0.101,0.877,0.91,0.0002883,0.0527,0.05241,0.05298
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7337,1.473,1.0,0.1718,0.1033,0.3584,0.03926,0.2511,-0.1049,-0.3485,1.128e-12,1.016e-12,1.24e-12,2.266e-13,2.016e-13,2.516e-13,3.479e-13,3.175e-13,3.764e-13,1.104e-12,9.794e-13,1.222e-12,2.182e-13,1.931e-13,2.416e-13,3.348e-13,3.04e-13,3.637e-13,8.0,1.0,1.0,1.0,0.02626,0.05145,0.02494,0.08766,6.0,0.977,0.999,1.0,0.02723,0.0489,0.01352,0.09681,0.0,0.221,0.978,1.0,0.005962,0.09046,0.08248,0.09992
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.3129,2.016,0.138,0.05764,0.0005663,0.05821,0.05707,0.0537,-0.446,-0.4872,2.018e-13,1.72e-13,2.299e-13,5.904e-14,5.142e-14,6.666e-14,1.277e-13,1.178e-13,1.376e-13,1.764e-13,1.499e-13,2.029e-13,5.685e-14,4.877e-14,6.449e-14,1.244e-13,1.142e-13,1.346e-13,0.0,0.084,0.645,0.342,7.464e-05,0.01372,0.0136,0.01382,0.0,0.344,0.548,0.352,0.0006853,0.01029,0.009608,0.01098,0.0,0.103,0.09,0.301,0.0001752,0.03362,0.03345,0.0338
[HJV94] 9,0.01,0.95, 00 24 04.22,-72 04 58.22, 2CXO J002404.2-720457,0.7256,2.031,0.096,0.05023,0.0003712,0.05069,0.04989,0.3136,-0.3573,-0.6034,2.498e-13,2.158e-13,2.838e-13,3.973e-14,3.358e-14,4.548e-14,1.146e-13,1.054e-13,1.238e-13,2.633e-13,2.281e-13,2.985e-13,4.038e-14,3.408e-14,4.635e-14,1.17e-13,1.065e-13,1.274e-13,0.0,0.106,0.085,0.02,1.998e-05,0.00896,0.008906,0.008971,6.0,0.981,0.668,0.702,0.006235,0.01131,0.006589,0.04184,0.0,0.476,0.882,0.67,0.007827,0.02988,0.02095,0.05763
[JBN2011] 154,0.03,0.97, 17 38 38.78,-28 35 39.62, 2CXO J173838.7-283539,,,0.23,0.009634,0.0005514,0.01055,0.008965,0.5122,0.757,0.3573,1.191e-13,8.359e-14,1.546e-13,1.752e-14,9.434e-15,2.561e-14,8.756e-15,0.0,1.751e-14,1.09e-13,7.27e-14,1.434e-13,1.915e-14,1.053e-14,2.729e-14,1.018e-14,6.364e-16,1.973e-14,0.0,0.365,0.435,0.231,0.0002466,0.002746,0.002519,0.003431,0.0,0.23,0.556,0.471,0.0003967,0.006402,0.005885,0.00705,,,,,,,,
[JBN2011] 154,0.03,0.97, 17 38 38.78,-28 35 39.62, 2CXO J173838.7-283539,,,,,,,,,,,0.0,0.0,1.801e-13,0.0,0.0,8.2e-15,0.0,0.0,2.453e-15,0.0,0.0,1.762e-13,0.0,0.0,8.343e-15,0.0,0.0,2.716e-15,,,,,,,,,,,,,,,,,,,,,,,,
[JBN2011] 377,0.05,0.94, 17 43 16.55,-27 45 37.79, 2CXO J174316.5-274537,,,0.53,0.003764,0.0008733,0.006001,0.002874,0.6059,0.9994,0.9994,9.604e-14,5.171e-14,1.404e-13,5.17e-15,1.241e-15,9.098e-15,0.0,0.0,4.023e-15,9.995e-14,5.382e-14,1.461e-13,5.659e-15,1.358e-15,9.733e-15,0.0,0.0,4.323e-15,,,,,,,,,1.0,0.535,0.88,0.962,0.0006456,0.002815,0.002202,0.004265,,,,,,,,
[JBN2011] 446,0.05,0.9, 17 46 27.16,-25 49 52.05, 2CXO J174627.1-254952,,,0.414,0.002346,0.0002529,0.00303,0.002122,0.9994,0.9994,-0.9994,3.489e-14,1.539e-14,5.336e-14,5.8e-15,4.833e-16,1.112e-14,0.0,0.0,3.728e-15,3.599e-14,1.588e-14,5.504e-14,0.0,0.0,8.422e-15,0.0,0.0,4.223e-15,,,,,,,,,0.0,0.424,0.551,0.152,0.0001777,0.001877,0.001724,0.002403,,,,,,,,
[JBN2011] 772,0.01,0.98, 17 44 05.05,-26 31 59.38, 2CXO J174405.0-263159,,,0.474,0.001874,0.0002471,0.002679,0.001685,0.5996,0.9994,-0.0862,3.25e-14,1.28e-14,5.22e-14,3.592e-15,1.996e-16,6.785e-15,0.0,0.0,3.792e-15,3.392e-14,1.336e-14,5.449e-14,0.0,0.0,5.638e-15,0.0,0.0,4.266e-15,,,,,,,,,,,,,,,,,,,,,,,,
[JBN2011] 772,0.01,0.98, 17 44 05.05,-26 31 59.38, 2CXO J174405.0-263159,,,,,,,,,,,0.0,0.0,6.272e-14,0.0,0.0,1.954e-14,0.0,0.0,4.183e-15,0.0,0.0,6.732e-14,0.0,0.0,1.444e-14,0.0,0.0,3.255e-15,,,,,,,,,,,,,,,,,,,,,,,,
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4431,4.887,0.126,0.03868,0.000337,0.03902,0.03835,0.0337,0.8357,0.8245,2.218e-13,1.922e-13,2.497e-13,1.073e-13,9.6e-14,1.179e-13,6.164e-15,3.793e-15,8.417e-15,2.224e-13,1.938e-13,2.509e-13,1.09e-13,9.804e-14,1.2e-13,5.209e-15,2.882e-15,7.426e-15,0.0,0.088,0.496,0.235,0.0001304,0.02166,0.02151,0.02183,0.0,0.205,0.36,0.683,0.0003866,0.01547,0.01509,0.01586,1.0,0.596,0.945,0.927,0.0003181,0.001546,0.001341,0.002709
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4358,5.525,0.076,0.03399,8.642e-05,0.03407,0.0339,0.0637,0.8095,0.7858,1.844e-13,1.667e-13,2.02e-13,8.815e-14,8.064e-14,9.516e-14,6.471e-15,4.689e-15,8.16e-15,1.865e-13,1.684e-13,2.045e-13,8.853e-14,8.077e-14,9.577e-14,6.709e-15,4.835e-15,8.584e-15,0.0,0.235,0.85,0.78,0.0005821,0.01833,0.01761,0.01893,0.0,0.153,0.4,0.379,0.0001871,0.01405,0.01386,0.01424,1.0,0.508,0.779,0.866,0.0002192,0.001653,0.001522,0.002968
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.6093,3.473,0.054,0.02459,1.066e-05,0.0246,0.02458,0.1774,0.9132,0.8782,2.02e-13,1.877e-13,2.163e-13,5.635e-14,5.227e-14,6.043e-14,2.077e-15,1.408e-15,2.747e-15,2.013e-13,1.866e-13,2.161e-13,5.371e-14,4.966e-14,5.777e-14,2.258e-15,1.531e-15,2.985e-15,0.0,0.204,0.589,0.843,0.0002407,0.0122,0.01196,0.01244,0.0,0.25,0.727,0.474,0.0003201,0.0118,0.01148,0.01212,0.0,0.4,0.26,0.585,3.964e-05,0.000595,0.0005765,0.0008042
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4063,4.722,0.051,0.01604,3.705e-05,0.01607,0.01599,-0.04,0.762,0.777,8.429e-14,7.663e-14,9.15e-14,4.658e-14,4.352e-14,4.963e-14,3.668e-15,2.864e-15,4.472e-15,8.333e-14,7.582e-14,9.084e-14,4.692e-14,4.374e-14,5.01e-14,3.825e-15,2.987e-15,4.664e-15,0.0,0.079,0.162,0.383,2.337e-05,0.009378,0.009354,0.009401,0.0,0.351,0.981,0.977,0.0003132,0.005823,0.005424,0.006105,1.0,0.521,0.256,0.067,9.481e-05,0.0008616,0.0008248,0.001579
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.585,3.197,0.052,0.01783,1.911e-05,0.01785,0.01781,0.1786,0.8382,0.7758,1.402e-13,1.315e-13,1.489e-13,4.032e-14,3.778e-14,4.27e-14,2.927e-15,2.368e-15,3.453e-15,1.4e-13,1.311e-13,1.489e-13,4.016e-14,3.77e-14,4.261e-14,3.058e-15,2.48e-15,3.635e-15,0.0,0.092,0.224,0.35,3.84e-05,0.00863,0.008592,0.008669,0.0,0.047,0.592,0.861,9.654e-06,0.008384,0.008365,0.008396,1.0,0.578,0.462,0.724,0.0001022,0.0008161,0.0007757,0.001667
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.3795,5.321,0.059,0.01033,1.391e-05,0.01034,0.01032,-0.1024,0.6946,0.7445,4.295e-14,3.922e-14,4.668e-14,2.905e-14,2.724e-14,3.086e-14,2.658e-15,2.163e-15,3.152e-15,4.176e-14,3.804e-14,4.549e-14,2.871e-14,2.685e-14,3.057e-14,2.578e-15,2.057e-15,3.071e-15,0.0,0.087,0.481,0.052,2.399e-05,0.00623,0.006206,0.006254,0.0,0.112,0.598,0.222,2.179e-05,0.00343,0.003408,0.003452,1.0,0.586,0.689,0.744,0.0001005,0.0006703,0.000624,0.001424
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.545,3.835,0.061,0.01898,5.832e-05,0.01906,0.01893,0.1761,0.8994,0.8595,1.544e-13,1.387e-13,1.691e-13,4.462e-14,4.05e-14,4.874e-14,1.924e-15,1.06e-15,2.787e-15,1.52e-13,1.361e-13,1.678e-13,4.447e-14,3.995e-14,4.869e-14,1.991e-15,1.143e-15,2.839e-15,0.0,0.164,0.474,0.76,0.000144,0.009378,0.009234,0.009522,0.0,0.083,0.64,0.561,5.195e-05,0.009076,0.009025,0.009139,6.0,0.912,0.997,0.993,0.0003463,0.000521,0.0001757,0.0009733
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4796,4.057,0.206,0.01335,0.0001789,0.01353,0.01317,0.065,0.8407,0.8195,8.883e-14,8.342e-14,9.425e-14,3.394e-14,3.215e-14,3.563e-14,1.967e-15,1.593e-15,2.316e-15,8.579e-14,8.044e-14,9.113e-14,3.378e-14,3.193e-14,3.552e-14,1.846e-15,1.468e-15,2.201e-15,0.0,0.07,0.186,0.44,1.647e-05,0.007238,0.007222,0.007255,0.0,0.364,0.872,0.621,0.0002238,0.005591,0.005367,0.005815,1.0,0.558,0.0,0.001,5.08e-05,0.0005227,0.0005058,0.00104
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4676,3.854,0.042,0.0126,2.52e-06,0.01261,0.0126,0.01,0.7933,0.7895,7.782e-14,7.291e-14,8.273e-14,3.22e-14,3.054e-14,3.376e-14,2.24e-15,1.835e-15,2.618e-15,7.811e-14,7.309e-14,8.313e-14,3.234e-14,3.061e-14,3.396e-14,2.061e-15,1.675e-15,2.448e-15,0.0,0.059,0.171,0.111,7.986e-06,0.007101,0.007093,0.007109,0.0,0.044,0.498,0.237,6.017e-06,0.0049,0.004893,0.004907,1.0,0.603,0.883,0.845,7.757e-05,0.0006031,0.0005665,0.001209
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.4101,4.917,0.394,0.01228,0.0004627,0.01274,0.01182,-0.02,0.8007,0.807,6.65e-14,6.123e-14,7.177e-14,3.33e-14,3.118e-14,3.542e-14,2.244e-15,1.707e-15,2.749e-15,6.686e-14,6.15e-14,7.222e-14,3.36e-14,3.156e-14,3.564e-14,2.468e-15,1.926e-15,3.009e-15,0.0,0.076,0.644,0.686,1.719e-05,0.007114,0.007096,0.007131,2.0,0.816,0.996,0.975,0.0007324,0.004622,0.003889,0.005354,0.0,0.488,0.371,0.807,4.701e-05,0.0005437,0.0005231,0.001021
[KRL2007b] 214,0.03,0.77, 17 00 58.45,-46 11 08.35, 2CXO J170058.4-461108,0.53,3.704,0.082,0.01612,1.102e-08,0.01612,0.01612,0.1112,0.8407,0.8032,1.11e-13,9.817e-14,1.238e-13,3.963e-14,3.53e-14,4.396e-14,2.461e-15,1.494e-15,3.428e-15,1.118e-13,9.78e-14,1.25e-13,3.904e-14,3.465e-14,4.344e-14,2.73e-15,1.58e-15,3.807e-15,3.0,0.569,0.776,0.696,0.002533,0.008318,0.005158,0.01702,0.0,0.085,0.539,0.597,5.633e-05,0.007146,0.007074,0.007218,1.0,0.542,0.6,0.097,7.664e-05,0.0006648,0.0006317,0.001191
